Customer ID,Recency,Frequency,Monetary,recency_score,frequency_score,monetary_score,RFM_SCORE,segment
16873.0,5,6,7123.620000000001,1,5,5,15,cant_loose
16875.0,68,5,2095.53,3,4,5,34,loyal_customers
16877.0,13,6,853.7199999999999,1,5,3,15,cant_loose
16878.0,85,1,13.3,4,2,1,42,potential_loyalists
16880.0,31,7,1519.0800000000002,2,5,4,25,cant_loose
16881.0,67,1,432.0,3,2,2,32,about_to_sleep
16882.0,67,3,705.12,3,4,3,34,loyal_customers
16883.0,188,2,276.72999999999996,5,3,2,53,potential_loyalists
16884.0,38,2,429.84000000000003,3,3,2,33,need_attention
16885.0,16,3,471.51,2,4,2,24,at_Risk
16887.0,36,1,194.88000000000002,3,2,1,32,about_to_sleep
16889.0,195,3,1578.67,5,4,4,54,champions
16891.0,2,5,809.7,1,4,3,14,at_Risk
16892.0,2,5,525.5400000000001,1,4,3,14,at_Risk
16893.0,367,1,145.93,5,2,1,52,potential_loyalists
16895.0,65,1,219.14000000000001,3,2,1,32,about_to_sleep
16897.0,300,2,289.78,5,3,2,53,potential_loyalists
16898.0,27,3,508.81,2,4,3,24,at_Risk
16899.0,8,6,1281.56,1,5,4,15,cant_loose
16900.0,17,3,887.11,2,4,3,24,at_Risk
16902.0,117,1,1706.88,4,2,4,42,potential_loyalists
16903.0,30,1,373.24,2,2,2,22,hibernating
16904.0,5,16,3754.27,1,5,5,15,cant_loose
16905.0,6,7,3102.4300000000003,1,5,5,15,cant_loose
16906.0,82,4,579.7700000000003,4,4,3,44,loyal_customers
16907.0,30,5,981.65,2,4,4,24,at_Risk
16909.0,73,1,379.14,4,2,2,42,potential_loyalists
16910.0,5,8,1510.06,1,5,4,15,cant_loose
16912.0,29,11,2575.38,2,5,5,25,cant_loose
16913.0,291,1,113.44,5,2,1,52,potential_loyalists
16914.0,37,1,208.45999999999995,3,2,1,32,about_to_sleep
16915.0,10,6,621.6800000000001,1,5,3,15,cant_loose
16916.0,24,2,576.2600000000001,2,3,3,23,at_Risk
16917.0,277,1,391.52000000000004,5,2,2,52,potential_loyalists
16918.0,50,6,1068.8200000000002,3,5,4,35,loyal_customers
16919.0,157,11,2596.4500000000003,4,5,5,45,loyal_customers
16921.0,62,1,169.79000000000002,3,2,1,32,about_to_sleep
16923.0,13,19,7247.610000000001,1,5,5,15,cant_loose
16924.0,22,3,846.75,2,4,3,24,at_Risk
16926.0,372,1,230.25000000000003,5,2,1,52,potential_loyalists
16927.0,116,3,543.0500000000001,4,4,3,44,loyal_customers
16928.0,81,17,2847.6,4,5,5,45,loyal_customers
16929.0,4,7,1295.3899999999999,1,5,4,15,cant_loose
16930.0,27,3,380.54999999999995,2,4,2,24,at_Risk
16931.0,6,21,4604.219999999999,1,5,5,15,cant_loose
16932.0,54,1,161.93999999999997,3,2,1,32,about_to_sleep
16933.0,2,2,563.23,1,3,3,13,at_Risk
16934.0,55,2,950.9300000000001,3,3,4,33,need_attention
16936.0,26,1,262.68,2,2,2,22,hibernating
16938.0,9,4,2736.38,1,4,5,14,at_Risk
16940.0,53,3,3049.88,3,4,5,34,loyal_customers
16942.0,13,9,1920.59,1,5,4,15,cant_loose
16943.0,212,3,816.7299999999999,5,4,3,54,champions
16945.0,22,19,4345.5,2,5,5,25,cant_loose
16947.0,236,1,406.48,5,2,2,52,potential_loyalists
16948.0,139,3,435.02000000000004,4,4,2,44,loyal_customers
16949.0,4,6,1286.2700000000002,1,5,4,15,cant_loose
16950.0,57,3,1178.56,3,4,4,34,loyal_customers
16951.0,135,3,1277.7500000000002,4,4,4,44,loyal_customers
16952.0,110,2,167.60999999999999,4,3,1,43,potential_loyalists
16953.0,31,1,20.8,2,2,1,22,hibernating
16954.0,1,9,2085.08,1,5,5,15,cant_loose
16955.0,185,4,518.67,5,4,3,54,champions
16956.0,18,1,308.74,2,2,2,22,hibernating
16957.0,240,2,416.64,5,3,2,53,potential_loyalists
16959.0,88,1,117.35000000000001,4,2,1,42,potential_loyalists
16960.0,39,3,507.05,3,4,3,34,loyal_customers
16961.0,117,1,234.17000000000002,4,2,1,42,potential_loyalists
16963.0,188,1,110.55000000000001,5,2,1,52,potential_loyalists
16965.0,227,1,201.18999999999994,5,2,1,52,potential_loyalists
16966.0,9,7,2154.9700000000003,1,5,5,15,cant_loose
16967.0,190,1,319.02,5,2,2,52,potential_loyalists
16968.0,5,2,439.43,1,3,2,13,at_Risk
16969.0,40,3,650.4100000000001,3,4,3,34,loyal_customers
16971.0,39,1,357.21,3,2,2,32,about_to_sleep
16976.0,268,1,251.51999999999998,5,2,2,52,potential_loyalists
16978.0,78,1,344.3299999999999,4,2,2,42,potential_loyalists
16979.0,4,6,1852.0,1,5,4,15,cant_loose
16980.0,256,2,1078.9600000000003,5,3,4,53,potential_loyalists
16982.0,61,1,384.06,3,2,2,32,about_to_sleep
16983.0,13,7,1931.25,1,5,4,15,cant_loose
16984.0,89,2,4481.35,4,3,5,43,potential_loyalists
16985.0,18,10,5464.119999999999,2,5,5,25,cant_loose
16986.0,30,2,1873.2,2,3,4,23,at_Risk
16987.0,4,7,1625.0500000000002,1,5,4,15,cant_loose
16988.0,6,1,126.12,1,2,1,12,hibernating
16989.0,8,6,1133.25,1,5,4,15,cant_loose
16990.0,219,1,179.0,5,2,1,52,potential_loyalists
16992.0,11,5,1614.3099999999997,1,4,4,14,at_Risk
16996.0,31,6,1456.9600000000003,2,5,4,25,cant_loose
16997.0,289,3,702.0,5,4,3,54,champions
16998.0,150,4,295.0,4,4,2,44,loyal_customers
16999.0,24,2,484.82,2,3,2,23,at_Risk
17001.0,1,11,3989.5699999999997,1,5,5,15,cant_loose
17002.0,86,3,1493.7300000000002,4,4,4,44,loyal_customers
17004.0,47,2,1412.9400000000003,3,3,4,33,need_attention
17006.0,5,4,781.78,1,4,3,14,at_Risk
17007.0,51,6,889.9299999999998,3,5,3,35,loyal_customers
17010.0,19,1,195.36,2,2,1,22,hibernating
17011.0,31,1,270.9,2,2,2,22,hibernating
17014.0,9,3,586.3299999999999,1,4,3,14,at_Risk
17015.0,29,3,1842.56,2,4,4,24,at_Risk
17017.0,3,20,8694.26,1,5,5,15,cant_loose
17018.0,41,2,920.1,3,3,3,33,need_attention
17019.0,12,4,1272.6100000000001,1,4,4,14,at_Risk
17022.0,32,1,71.0,2,2,1,22,hibernating
17024.0,46,3,95.85,3,4,1,34,loyal_customers
17025.0,61,3,357.77,3,4,2,34,loyal_customers
17026.0,186,2,154.82999999999998,5,3,1,53,potential_loyalists
17027.0,79,6,890.2900000000001,4,5,3,45,loyal_customers
17029.0,111,2,716.0,4,3,3,43,potential_loyalists
17030.0,64,1,146.87000000000003,3,2,1,32,about_to_sleep
17031.0,12,2,380.35,1,3,2,13,at_Risk
17033.0,87,3,1030.14,4,4,4,44,loyal_customers
17034.0,17,3,745.5200000000001,2,4,3,24,at_Risk
17035.0,246,2,433.53,5,3,2,53,potential_loyalists
17037.0,88,1,1267.32,4,2,4,42,potential_loyalists
17038.0,31,1,112.40000000000002,2,2,1,22,hibernating
17040.0,138,1,449.72999999999996,4,2,2,42,potential_loyalists
17041.0,27,3,1081.57,2,4,4,24,at_Risk
17042.0,3,5,1044.38,1,4,4,14,at_Risk
17043.0,33,4,1735.18,2,4,4,24,at_Risk
17044.0,26,1,948.48,2,2,4,22,hibernating
17045.0,114,3,339.43999999999994,4,4,2,44,loyal_customers
17046.0,158,1,642.0199999999999,4,2,3,42,potential_loyalists
17047.0,86,3,1100.8999999999999,4,4,4,44,loyal_customers
17048.0,118,3,925.35,4,4,3,44,loyal_customers
17049.0,3,9,5659.98,1,5,5,15,cant_loose
17050.0,97,6,3228.8399999999997,4,5,5,45,loyal_customers
17051.0,195,1,247.14,5,2,1,52,potential_loyalists
17052.0,29,1,413.74999999999994,2,2,2,22,hibernating
17053.0,131,1,498.47999999999996,4,2,3,42,potential_loyalists
17054.0,29,5,1356.3300000000002,2,4,4,24,at_Risk
17058.0,82,3,1179.8899999999999,4,4,4,44,loyal_customers
17059.0,30,5,3095.04,2,4,5,24,at_Risk
17060.0,267,1,234.24,5,2,1,52,potential_loyalists
17061.0,74,11,5232.23,4,5,5,45,loyal_customers
17062.0,314,4,538.37,5,4,3,54,champions
17063.0,22,7,1461.14,2,5,4,25,cant_loose
17064.0,59,3,859.35,3,4,3,34,loyal_customers
17068.0,13,21,4552.139999999999,1,5,5,15,cant_loose
17069.0,29,9,2709.7,2,5,5,25,cant_loose
17070.0,115,1,312.14,4,2,2,42,potential_loyalists
17071.0,29,9,2429.03,2,5,5,25,cant_loose
17073.0,18,4,1446.0900000000001,2,4,4,24,at_Risk
17075.0,18,4,834.1199999999999,2,4,3,24,at_Risk
17076.0,37,3,841.0799999999999,3,4,3,34,loyal_customers
17078.0,37,2,378.20000000000005,3,3,2,33,need_attention
17079.0,79,1,118.80000000000001,4,2,1,42,potential_loyalists
17080.0,23,2,287.62,2,3,2,23,at_Risk
17081.0,26,2,290.15999999999997,2,3,2,23,at_Risk
17082.0,34,2,2003.85,3,3,4,33,need_attention
17083.0,110,3,1405.78,4,4,4,44,loyal_customers
17084.0,36,2,2949.75,3,3,5,33,need_attention
17085.0,124,5,1566.65,4,4,4,44,loyal_customers
17086.0,8,6,2050.08,1,5,4,15,cant_loose
17088.0,29,4,1991.0100000000002,2,4,4,24,at_Risk
17090.0,5,7,2043.9500000000003,1,5,4,15,cant_loose
17091.0,3,9,3827.7600000000007,1,5,5,15,cant_loose
17092.0,51,4,1777.7800000000002,3,4,4,34,loyal_customers
17094.0,323,1,301.99999999999994,5,2,2,52,potential_loyalists
17095.0,23,3,1324.1599999999999,2,4,4,24,at_Risk
17096.0,16,4,1022.1299999999999,2,4,4,24,at_Risk
17097.0,3,8,954.42,1,5,4,15,cant_loose
17100.0,19,2,971.74,2,3,4,23,at_Risk
17101.0,11,4,1621.73,1,4,4,14,at_Risk
17102.0,262,1,25.5,5,2,1,52,potential_loyalists
17105.0,160,2,665.7799999999999,4,3,3,43,potential_loyalists
17107.0,34,6,10815.43,3,5,5,35,loyal_customers
17109.0,30,6,885.0400000000001,2,5,3,25,cant_loose
17110.0,166,1,163.3,4,2,1,42,potential_loyalists
17111.0,48,1,248.60999999999996,3,2,1,32,about_to_sleep
17114.0,6,8,808.62,1,5,3,15,cant_loose
17115.0,9,3,837.4999999999997,1,4,3,14,at_Risk
17117.0,289,1,116.19999999999999,5,2,1,52,potential_loyalists
17118.0,318,1,157.02,5,2,1,52,potential_loyalists
17119.0,4,2,606.91,1,3,3,13,at_Risk
17120.0,234,1,307.46000000000004,5,2,2,52,potential_loyalists
17122.0,120,1,138.32,4,2,1,42,potential_loyalists
17123.0,162,1,345.29999999999995,4,2,2,42,potential_loyalists
17124.0,186,1,298.89,5,2,2,52,potential_loyalists
17125.0,51,1,259.35,3,2,2,32,about_to_sleep
17126.0,153,5,1004.75,4,4,4,44,loyal_customers
17128.0,335,1,157.08999999999997,5,2,1,52,potential_loyalists
17131.0,6,5,2463.17,1,4,5,14,at_Risk
17133.0,16,7,4892.240000000001,2,5,5,25,cant_loose
17134.0,107,2,425.0,4,3,2,43,potential_loyalists
17135.0,17,7,1139.73,2,5,4,25,cant_loose
17138.0,276,1,380.5,5,2,2,52,potential_loyalists
17139.0,16,12,10668.470000000001,2,5,5,25,cant_loose
17140.0,248,1,465.32,5,2,2,52,potential_loyalists
17142.0,240,1,578.9999999999999,5,2,3,52,potential_loyalists
17144.0,2,2,984.5699999999999,1,3,4,13,at_Risk
17146.0,106,3,749.78,4,4,3,44,loyal_customers
17147.0,23,4,1714.59,2,4,4,24,at_Risk
17148.0,52,1,124.88,3,2,1,32,about_to_sleep
17152.0,195,3,1689.5,5,4,4,54,champions
17153.0,25,1,213.77999999999997,2,2,1,22,hibernating
17154.0,76,1,329.34,4,2,2,42,potential_loyalists
17155.0,18,2,251.69999999999993,2,3,2,23,at_Risk
17157.0,8,2,319.0,1,3,2,13,at_Risk
17158.0,33,3,1266.97,2,4,4,24,at_Risk
17159.0,22,3,1538.88,2,4,4,24,at_Risk
17160.0,32,6,3518.0299999999997,2,5,5,25,cant_loose
17162.0,29,10,1715.46,2,5,4,25,cant_loose
17163.0,22,2,293.1,2,3,2,23,at_Risk
17164.0,33,7,2467.35,2,5,5,25,cant_loose
17165.0,285,1,158.68,5,2,1,52,potential_loyalists
17166.0,39,2,206.33999999999997,3,3,1,33,need_attention
17169.0,58,2,835.7800000000002,3,3,3,33,need_attention
17171.0,290,1,224.91,5,2,1,52,potential_loyalists
17172.0,79,1,317.76,4,2,2,42,potential_loyalists
17173.0,6,8,3766.5999999999995,1,5,5,15,cant_loose
17174.0,218,1,59.9,5,2,1,52,potential_loyalists
17175.0,45,4,1443.69,3,4,4,34,loyal_customers
17176.0,202,1,306.13,5,2,2,52,potential_loyalists
17179.0,179,3,711.79,4,4,3,44,loyal_customers
17180.0,57,4,796.03,3,4,3,34,loyal_customers
17181.0,58,2,239.91999999999996,3,3,1,33,need_attention
17183.0,8,6,3347.31,1,5,5,15,cant_loose
17186.0,47,2,144.0,3,3,1,33,need_attention
17187.0,227,1,203.95,5,2,1,52,potential_loyalists
17188.0,12,7,2474.23,1,5,5,15,cant_loose
17189.0,107,2,384.40000000000003,4,3,2,43,potential_loyalists
17190.0,59,2,444.74,3,3,2,33,need_attention
17191.0,29,7,2095.13,2,5,5,25,cant_loose
17193.0,36,7,1699.3000000000002,3,5,4,35,loyal_customers
17194.0,274,2,262.62,5,3,2,53,potential_loyalists
17197.0,30,1,1013.01,2,2,4,22,hibernating
17198.0,24,3,692.2199999999999,2,4,3,24,at_Risk
17201.0,54,1,342.63,3,2,2,32,about_to_sleep
17203.0,36,6,3563.8499999999995,3,5,5,35,loyal_customers
17204.0,176,4,1564.56,4,4,4,44,loyal_customers
17205.0,54,1,384.08,3,2,2,32,about_to_sleep
17206.0,54,1,204.24,3,2,1,32,about_to_sleep
17211.0,27,8,2317.2200000000003,2,5,5,25,cant_loose
17212.0,254,1,226.85,5,2,1,52,potential_loyalists
17213.0,41,7,2781.2300000000005,3,5,5,35,loyal_customers
17214.0,61,6,1069.1200000000001,3,5,4,35,loyal_customers
17217.0,235,1,113.49999999999999,5,2,1,52,potential_loyalists
17218.0,5,10,1960.7199999999998,1,5,4,15,cant_loose
17219.0,32,1,114.23,2,2,1,22,hibernating
17220.0,25,14,3198.25,2,5,5,25,cant_loose
17221.0,8,2,335.13000000000005,1,3,2,13,at_Risk
17222.0,66,1,354.15,3,2,2,32,about_to_sleep
17223.0,311,2,426.79,5,3,2,53,potential_loyalists
17226.0,309,1,393.48999999999995,5,2,2,52,potential_loyalists
17227.0,19,6,939.3199999999999,2,5,3,25,cant_loose
17228.0,16,8,1906.09,2,5,4,25,cant_loose
17229.0,97,2,318.76000000000005,4,3,2,43,potential_loyalists
17230.0,265,8,3638.41,5,5,5,55,champions
17231.0,13,10,3174.32,1,5,5,15,cant_loose
17232.0,3,2,421.52,1,3,2,13,at_Risk
17233.0,36,1,190.88,3,2,1,32,about_to_sleep
17234.0,183,1,149.89,5,2,1,52,potential_loyalists
17235.0,26,2,550.0600000000002,2,3,3,23,at_Risk
17236.0,13,6,916.1300000000001,1,5,3,15,cant_loose
17237.0,12,2,314.69,1,3,2,13,at_Risk
17238.0,3,17,3744.65,1,5,5,15,cant_loose
17239.0,313,1,382.50000000000006,5,2,2,52,potential_loyalists
17242.0,109,2,1135.04,4,3,4,43,potential_loyalists
17243.0,2,26,8676.849999999999,1,5,5,15,cant_loose
17244.0,54,1,954.9,3,2,4,32,about_to_sleep
17245.0,205,1,171.45,5,2,1,52,potential_loyalists
17247.0,16,1,282.19,2,2,2,22,hibernating
17248.0,121,1,318.65000000000003,4,2,2,42,potential_loyalists
17250.0,4,2,384.52,1,3,2,13,at_Risk
17251.0,363,1,283.28,5,2,2,52,potential_loyalists
17252.0,117,2,353.85999999999996,4,3,2,43,potential_loyalists
17253.0,19,1,178.26,2,2,1,22,hibernating
17254.0,5,2,272.44,1,3,2,13,at_Risk
17255.0,41,2,298.41,3,3,2,33,need_attention
17256.0,108,2,240.0,4,3,1,43,potential_loyalists
17259.0,149,2,603.37,4,3,3,43,potential_loyalists
17262.0,53,5,1253.3600000000001,3,4,4,34,loyal_customers
17263.0,209,1,63.440000000000005,5,2,1,52,potential_loyalists
17265.0,139,2,562.9000000000002,4,3,3,43,potential_loyalists
17266.0,3,3,310.64,1,4,2,14,at_Risk
17267.0,128,2,317.61999999999995,4,3,2,43,potential_loyalists
17268.0,108,4,763.64,4,4,3,44,loyal_customers
17272.0,43,4,2148.6300000000006,3,4,5,34,loyal_customers
17274.0,36,1,111.98000000000002,3,2,1,32,about_to_sleep
17277.0,228,2,1065.3500000000001,5,3,4,53,potential_loyalists
17278.0,242,1,246.04000000000002,5,2,1,52,potential_loyalists
17279.0,58,1,187.82999999999998,3,2,1,32,about_to_sleep
17282.0,131,3,1703.4100000000003,4,4,4,44,loyal_customers
17284.0,61,6,1652.58,3,5,4,35,loyal_customers
17286.0,22,1,153.92000000000002,2,2,1,22,hibernating
17287.0,27,7,1064.1100000000001,2,5,4,25,cant_loose
17288.0,10,7,1419.73,1,5,4,15,cant_loose
17289.0,32,3,944.4100000000001,2,4,4,24,at_Risk
17290.0,4,2,525.24,1,3,3,13,at_Risk
17291.0,309,1,550.8000000000001,5,2,3,52,potential_loyalists
17293.0,9,9,1875.1100000000001,1,5,4,15,cant_loose
17295.0,29,3,556.95,2,4,3,24,at_Risk
17297.0,18,1,131.78,2,2,1,22,hibernating
17298.0,102,2,498.42,4,3,3,43,potential_loyalists
17299.0,12,4,669.1099999999999,1,4,3,14,at_Risk
17301.0,22,1,197.63000000000002,2,2,1,22,hibernating
17302.0,15,5,1135.63,2,4,4,24,at_Risk
17303.0,362,1,250.03999999999996,5,2,1,52,potential_loyalists
17306.0,11,19,8631.310000000001,1,5,5,15,cant_loose
17309.0,96,1,82.75,4,2,1,42,potential_loyalists
17311.0,79,2,1384.85,4,3,4,43,potential_loyalists
17312.0,139,3,644.3,4,4,3,44,loyal_customers
17313.0,32,1,2328.84,2,2,5,22,hibernating
17314.0,25,8,2527.92,2,5,5,25,cant_loose
17315.0,2,38,6292.26,1,5,5,15,cant_loose
17317.0,47,3,2600.34,3,4,5,34,loyal_customers
17320.0,101,3,1200.6200000000001,4,4,4,44,loyal_customers
17321.0,9,2,700.8599999999999,1,3,3,13,at_Risk
17323.0,16,7,921.0699999999999,2,5,3,25,cant_loose
17324.0,18,4,990.2299999999999,2,4,4,24,at_Risk
17325.0,281,1,96.8,5,2,1,52,potential_loyalists
17329.0,15,2,523.11,2,3,3,23,at_Risk
17330.0,23,2,363.9,2,3,2,23,at_Risk
17331.0,124,1,175.2,4,2,1,42,potential_loyalists
17333.0,86,1,494.25,4,2,3,42,potential_loyalists
17334.0,303,2,307.02000000000004,5,3,2,53,potential_loyalists
17337.0,152,4,2027.87,4,4,4,44,loyal_customers
17338.0,18,8,6643.93,2,5,5,25,cant_loose
17339.0,95,2,243.36,4,3,1,43,potential_loyalists
17340.0,30,11,12353.29,2,5,5,25,cant_loose
17341.0,157,3,781.3599999999999,4,4,3,44,loyal_customers
17343.0,356,1,193.64,5,2,1,52,potential_loyalists
17344.0,47,1,160.57000000000002,3,2,1,32,about_to_sleep
17345.0,16,4,537.7400000000001,2,4,3,24,at_Risk
17346.0,4,15,2676.56,1,5,5,15,cant_loose
17347.0,87,1,228.96,4,2,1,42,potential_loyalists
17348.0,15,5,1159.5199999999998,2,4,4,24,at_Risk
17349.0,180,1,110.75,4,2,1,42,potential_loyalists
17350.0,9,4,1286.0700000000002,1,4,4,14,at_Risk
17351.0,37,3,587.15,3,4,3,34,loyal_customers
17353.0,130,2,1740.0,4,3,4,43,potential_loyalists
17354.0,51,1,1393.06,3,2,4,32,about_to_sleep
17356.0,312,1,178.21999999999997,5,2,1,52,potential_loyalists
17357.0,25,2,388.13999999999993,2,3,2,23,at_Risk
17358.0,304,2,365.84999999999997,5,3,2,53,potential_loyalists
17359.0,12,1,127.85999999999999,1,2,1,12,hibernating
17360.0,18,3,585.7900000000001,2,4,3,24,at_Risk
17361.0,50,3,488.20000000000005,3,4,2,34,loyal_customers
17362.0,240,2,312.22999999999996,5,3,2,53,potential_loyalists
17364.0,1,11,4481.18,1,5,5,15,cant_loose
17365.0,13,8,4801.5599999999995,1,5,5,15,cant_loose
17367.0,239,1,168.39999999999998,5,2,1,52,potential_loyalists
17368.0,24,8,1912.6700000000003,2,5,4,25,cant_loose
17370.0,73,4,446.17999999999995,4,4,2,44,loyal_customers
17371.0,18,3,423.88999999999993,2,4,2,24,at_Risk
17372.0,41,8,1342.68,3,5,4,35,loyal_customers
17373.0,41,4,646.9200000000001,3,4,3,34,loyal_customers
17374.0,219,2,495.7699999999999,5,3,3,53,potential_loyalists
17375.0,200,3,400.09999999999997,5,4,2,54,champions
17376.0,71,2,203.2,3,3,1,33,need_attention
17377.0,24,20,4100.92,2,5,5,25,cant_loose
17379.0,12,1,404.66,1,2,2,12,hibernating
17381.0,9,29,20275.61,1,5,5,15,cant_loose
17382.0,66,1,65.4,3,2,1,32,about_to_sleep
17383.0,5,1,199.28999999999996,1,2,1,12,hibernating
17384.0,20,2,336.4,2,3,2,23,at_Risk
17385.0,15,1,261.11,2,2,2,22,hibernating
17386.0,8,6,2686.4200000000005,1,5,5,15,cant_loose
17387.0,20,2,784.1099999999999,2,3,3,23,at_Risk
17388.0,78,4,1259.5600000000002,4,4,4,44,loyal_customers
17389.0,1,34,31833.68,1,5,5,15,cant_loose
17391.0,164,2,508.8,4,3,3,43,potential_loyalists
17392.0,307,2,457.90999999999997,5,3,2,53,potential_loyalists
17394.0,220,1,203.86999999999995,5,2,1,52,potential_loyalists
17396.0,40,8,7330.8,3,5,5,35,loyal_customers
17397.0,23,2,696.4100000000001,2,3,3,23,at_Risk
17398.0,115,3,653.38,4,4,3,44,loyal_customers
17400.0,127,5,2129.96,4,4,5,44,loyal_customers
17402.0,5,13,2633.8499999999995,1,5,5,15,cant_loose
17403.0,37,1,281.62,3,2,2,32,about_to_sleep
17404.0,5,15,31906.819999999996,1,5,5,15,cant_loose
17405.0,2,3,1031.41,1,4,4,14,at_Risk
17406.0,334,3,2200.42,5,4,5,54,champions
17408.0,164,1,32.65,4,2,1,42,potential_loyalists
17409.0,185,2,771.8499999999999,5,3,3,53,potential_loyalists
17410.0,17,5,1214.72,2,4,4,24,at_Risk
17411.0,13,3,778.9399999999999,1,4,3,14,at_Risk
17412.0,3,7,1258.0600000000002,1,5,4,15,cant_loose
17414.0,44,2,778.0,3,3,3,33,need_attention
17415.0,80,1,507.8399999999999,4,2,3,42,potential_loyalists
17416.0,30,7,6893.42,2,5,5,25,cant_loose
17418.0,43,2,463.46,3,3,2,33,need_attention
17419.0,12,12,4226.57,1,5,5,15,cant_loose
17420.0,51,3,598.83,3,4,3,34,loyal_customers
17422.0,17,6,1979.3700000000001,2,5,4,25,cant_loose
17423.0,47,2,698.41,3,3,3,33,need_attention
17425.0,20,2,759.1700000000001,2,3,3,23,at_Risk
17426.0,9,6,5037.26,1,5,5,15,cant_loose
17427.0,72,1,100.8,3,2,1,32,about_to_sleep
17428.0,1,28,17256.850000000002,1,5,5,15,cant_loose
17429.0,129,3,524.9200000000001,4,4,3,44,loyal_customers
17430.0,33,2,265.76000000000005,2,3,2,23,at_Risk
17431.0,314,1,403.3,5,2,2,52,potential_loyalists
17432.0,19,2,365.76,2,3,2,23,at_Risk
17433.0,89,1,303.15999999999997,4,2,2,42,potential_loyalists
17434.0,3,7,2373.8199999999997,1,5,5,15,cant_loose
17436.0,2,2,216.3,1,3,1,13,at_Risk
17438.0,254,1,388.45000000000005,5,2,2,52,potential_loyalists
17440.0,157,3,186.42,4,4,1,44,loyal_customers
17442.0,37,6,2248.56,3,5,5,35,loyal_customers
17443.0,220,1,534.24,5,2,3,52,potential_loyalists
17444.0,148,3,2940.04,4,4,5,44,loyal_customers
17446.0,177,2,120.90000000000002,4,3,1,43,potential_loyalists
17447.0,41,2,541.53,3,3,3,33,need_attention
17449.0,3,7,2520.86,1,5,5,15,cant_loose
17450.0,9,46,194550.78999999998,1,5,5,15,cant_loose
17451.0,2,7,1721.4,1,5,4,15,cant_loose
17453.0,18,2,486.71999999999997,2,3,2,23,at_Risk
17454.0,193,4,517.53,5,4,3,54,champions
17455.0,204,1,131.7,5,2,1,52,potential_loyalists
17456.0,366,1,249.86,5,2,1,52,potential_loyalists
17457.0,127,5,1737.7,4,4,4,44,loyal_customers
17458.0,16,1,316.49999999999994,2,2,2,22,hibernating
17459.0,44,2,657.3,3,3,3,33,need_attention
17460.0,95,6,622.43,4,5,3,45,loyal_customers
17461.0,23,3,757.4599999999999,2,4,3,24,at_Risk
17462.0,61,2,675.6899999999999,3,3,3,33,need_attention
17463.0,17,5,1896.41,2,4,4,24,at_Risk
17464.0,159,1,289.96000000000004,4,2,2,42,potential_loyalists
17466.0,11,2,763.28,1,3,3,13,at_Risk
17468.0,11,2,137.0,1,3,1,13,at_Risk
17469.0,17,5,1870.9700000000003,2,4,4,24,at_Risk
17470.0,45,5,1125.0700000000002,3,4,4,34,loyal_customers
17472.0,192,3,710.29,5,4,3,54,champions
17475.0,80,1,194.36999999999995,4,2,1,42,potential_loyalists
17480.0,78,1,511.82,4,2,3,42,potential_loyalists
17481.0,4,4,1255.59,1,4,4,14,at_Risk
17483.0,66,3,414.04,3,4,2,34,loyal_customers
17486.0,262,1,396.87,5,2,2,52,potential_loyalists
17489.0,59,2,376.63999999999993,3,3,2,33,need_attention
17490.0,1,7,2092.32,1,5,5,15,cant_loose
17491.0,2,10,3558.8700000000003,1,5,5,15,cant_loose
17492.0,249,1,374.57,5,2,2,52,potential_loyalists
17495.0,8,2,497.56000000000006,1,3,3,13,at_Risk
17496.0,359,1,271.05,5,2,2,52,potential_loyalists
17498.0,76,1,272.22,4,2,2,42,potential_loyalists
17499.0,290,1,622.88,5,2,3,52,potential_loyalists
17500.0,18,3,1138.0,2,4,4,24,at_Risk
17501.0,221,2,288.59999999999997,5,3,2,53,potential_loyalists
17502.0,10,4,689.0999999999999,1,4,3,14,at_Risk
17503.0,3,2,558.9599999999999,1,3,3,13,at_Risk
17504.0,207,9,2997.03,5,5,5,55,champions
17505.0,162,2,1145.84,4,3,4,43,potential_loyalists
17506.0,76,1,302.20000000000005,4,2,2,42,potential_loyalists
17507.0,262,2,605.58,5,3,3,53,potential_loyalists
17508.0,281,1,387.31,5,2,2,52,potential_loyalists
17509.0,58,8,6115.139999999999,3,5,5,35,loyal_customers
17510.0,25,1,308.48,2,2,2,22,hibernating
17511.0,3,31,91062.38,1,5,5,15,cant_loose
17512.0,29,10,2924.99,2,5,5,25,cant_loose
17513.0,73,1,513.2,4,2,3,42,potential_loyalists
17514.0,129,1,208.65,4,2,1,42,potential_loyalists
17515.0,32,4,639.02,2,4,3,24,at_Risk
17516.0,16,5,768.08,2,4,3,24,at_Risk
17517.0,309,1,153.94,5,2,1,52,potential_loyalists
17519.0,18,6,1844.02,2,5,4,25,cant_loose
17520.0,54,1,546.81,3,2,3,32,about_to_sleep
17521.0,30,3,723.21,2,4,3,24,at_Risk
17522.0,2,5,1070.71,1,4,4,14,at_Risk
17523.0,12,4,652.74,1,4,3,14,at_Risk
17524.0,362,1,145.0,5,2,1,52,potential_loyalists
17525.0,360,1,422.7,5,2,2,52,potential_loyalists
17526.0,5,4,1195.9,1,4,4,14,at_Risk
17527.0,54,4,939.37,3,4,3,34,loyal_customers
17528.0,2,8,3628.5,1,5,5,15,cant_loose
17530.0,2,10,2385.0,1,5,5,15,cant_loose
17531.0,191,1,296.7,5,2,2,52,potential_loyalists
